1	0	-44634.05	-34556.2	-37846.275	-21687.8	-8047.35	-57916.55	-37292.525	-37683.3	-41021.6	-36605.6	-54217.475	-27978.1	-53060.45	-25112.6	-51239.85	-36617.3	-54461.5	-33533	-57056.45	-49349.6	-54867.675	-47514.65	-56963.275	-54167.3	-56597.975	-51240.5	-52396.35	-54802.7	-57180.525	-52540.6	-58574.525	-57852.5	-51381.9	-54566.75	-59117.1	-58222.6	-55616.375	-59217.2	-59154.375	0	1	-21970.35	-18527.85	-4042.875	-30733.2	-16155.775	-8781.55	-28995.825	-19775.3	-19470.975	-24849.9	-22194.425	-18482.4	-16152.975	-14709.85	-18098.275	-25851.3	-15240.3	-32444.05	-33492.675	-25894.9	-22849.4	-22558.95	-27654.1	-27586.5	-24811.275	-30459.05	-33326.825	-30999.3	-34103.675	-26186.15	-30068.775	-30043.3	-34246.225	-30606.15	-34629.775	-31571.5	-32932.575	-33936.6	-35059.25
0	0	-24398.55	-44365.85	-11173.25	-26380.5	-37438.275	-41301.5	-33571.5	-11682.9	-12142.45	-17976.15	-33229.7	-17025.4	-22839.225	-23324.1	-20285.4	-41082.9	-24659.9	-22405.95	-35771.4	-43414.9	-45716.75	-31753.05	-37129.275	-30366.1	-39992.025	-38736.25	-34336.4	-45855.6	-45883.525	-44731.9	-40026.975	-40167.7	-38344.775	-45625.2	-43511.275	-43480.8	-45583.5	-45301.65	-45582.075	0	0	-32429.775	-4915.3	-32616.35	-26120.7	-8066.4	-13142.95	-17035.875	-23471.4	-12803.9	-14545.65	-40034.25	-17592.7	-37714.5	-23172.15	-33641.65	-29025	-24757.6	-29108.65	-23739.225	-25970.4	-36717.5	-27696.6	-40463.65	-33065.4	-36420.525	-33638.45	-30695.575	-30672	-30573.3	-34051.65	-37340.325	-35578.2	-33846	-40432.05	-38492.15	-38115	-40095.15	-38525.6	-39874.15
1	1	-3912.2	-16173.7	-7519.225	-20708.6	-53213.975	-17164.15	-23076.95	-55880.9	-31964.95	-20134.1	-41179.075	-28792.2	-32042.3	-23273.75	-53387.975	-58605.5	-31632.85	-40445.4	-29565.35	-33382.6	-46135.275	-53861	-57663.675	-43804.9	-54829.475	-45939.4	-39595.9	-53450.9	-53758.7	-59148.6	-47934.95	-57186.1	-52763	-51341	-52910.35	-55523.3	-57531.275	-56567.8	-58194.825	1	1	-8281.35	-11040.9	-25999.6	-12647.7	-11329.275	-25506.15	-12490.875	-15366.5	-9708.3	-12518.4	-33681.325	-14450.4	-11347.65	-15654.95	-20309.525	-22394.7	-31175.275	-29685.8	-29449.65	-27183.4	-19072.2	-33786	-27807.525	-30393.3	-30586.65	-30628.45	-33777.275	-27287.4	-32130	-30492.65	-35139.15	-28810.3	-29881.9	-29462.7	-31082.65	-33554.2	-34366.65	-33331.55	-34756.1
1	1	-54233.425	-42303.55	-15407.55	-53339.2	-54533.75	-5101.4	-16497.775	-53474.4	-44884.9	-50980.75	-12295.35	-21420.6	-48422.5	-52128.4	-27244.625	-48997.6	-53940.45	-54359.5	-40057.225	-32454.5	-36846.75	-44693.35	-60677.8	-34695.6	-49032.625	-50302.6	-59009.95	-40704.7	-44837.075	-44895.5	-58714.225	-53216.8	-54335.125	-55879.3	-60382.25	-60817.9	-56858.8	-58175.4	-60706.525	1	1	-19097.975	-16345.1	-25289.625	-5478.8	-27793.275	-10565	-8026.4	-25323.7	-11514.575	-18137.9	-10709.1	-22142	-20416.325	-25883	-26729.775	-27185.3	-20932.775	-20311.2	-27992.075	-26118.4	-22266.45	-23949.5	-33635.275	-29980.5	-28495.775	-35356.95	-25897.625	-37649	-34068.35	-29800.9	-31774.55	-36318.9	-33227.55	-32236.1	-34410.4	-35300.1	-36452.675	-36503.9	-37639.65
1	1	-45615.875	-49416.1	-44019.725	-42405.8	-13293.85	-30334.05	-53924.525	-18312.1	-14999.425	-49965.35	-21999.925	-40239.3	-28050.35	-33223.95	-37722.975	-49289.9	-58738.925	-30862.2	-55804.85	-50984.6	-55042	-38518.25	-35054.95	-34896.1	-47155.1	-50587.05	-43516.7	-42317.9	-43838.35	-49469.6	-52145.375	-48258.3	-57946.85	-57795.05	-54171.35	-53436.2	-57222.725	-58464.7	-59118.4	0	1	-21108.45	-15822.25	-1750.725	-876.6	-2349.15	-13727.7	-24507	-24420.1	-13198.125	-30329.4	-19374.175	-16976	-23052.15	-28996.2	-17327.025	-26981.1	-14865.4	-19699.45	-31280.85	-26143.4	-21831	-30144.15	-27656.65	-24641.7	-28057.275	-34922.6	-29110.6	-30307.8	-27811.4	-29821.65	-29935.575	-31796.9	-32034.575	-30298.5	-34851.15	-34926.3	-32472.45	-34825.7	-34635.95
1	0	-28185.45	-13804.35	-32469.525	-15401.4	-30684.15	-13005.85	-12915.975	-33425.3	-21704.4	-15450.15	-20521.175	-26805.8	-35931.525	-22507.7	-33656.025	-23802.3	-40574.175	-42362.15	-25090.275	-33980.4	-35445.825	-28117.95	-27055.5	-28126.9	-41045.025	-44873.85	-41459.425	-39925.5	-38939.5	-37186.4	-43883.025	-39629.9	-39199.3	-40125.9	-40793.65	-41676.4	-43797.825	-45593.6	-46160.1	1	0	-7468.675	-5659.8	-10671.875	2161.1	-40797.125	-12447.5	-8614.225	3245.2	-26802.85	-35834.5	-3855.075	-4582.8	-23540.2	-6971.1	-19311.75	-22059.4	-40222.275	-31398.8	-28475.725	-16380	-26864.75	-17543.05	-30204.85	-40432	-34784.125	-35902.2	-31806.3	-37891	-32613.75	-31331.75	-30806.575	-40301.2	-38341.175	-39929.2	-37619.875	-41509.1	-39837.325	-40848.95	-41919.075
0	0	-16788.7	-18635.85	-11037.25	-18353.5	3329.125	-6504.3	7164.725	-27650	-3705.525	1709.75	-4957.8	-31602.1	-6067.15	-33712.75	-38191.125	-39770.8	-31336.225	-21868.95	-11329.225	-35015.5	-15143.65	-37580.65	-25674.35	-37020.8	-20227.375	-28266.25	-37897.45	-39949	-36893.3	-32146	-28076.425	-32752.8	-39465.725	-36085.6	-41882.875	-41062.6	-38634.775	-40140.85	-41207.675	0	1	-24750.55	5601.5	11813.025	-31891.3	-18758.5	7570.85	-25434.325	3763.6	5393.75	-3633.25	-4764.225	-32276.9	-7299.025	-40840.65	-19992.375	-23801.2	-24537.425	-39956.25	-40610.05	-22135	-11762.6	-33749.35	-23116.275	-33599.6	-22459.75	-28081.8	-35330.6	-36115.6	-27421.475	-32308.25	-34141.975	-30315.8	-32437.55	-41275	-40288.625	-36755.6	-40280.875	-41381.2	-41962.975
1	0	-31544.2	5190.75	5739.8	-29366.8	-15256.75	-3443.9	-42749.275	-46904	-21036.6	-12504.25	-16971.6	-38845.7	-38713.3	-59694.4	-45390.875	-24935.2	-55172.675	-58876.1	-55065.4	-52207.5	-44058.2	-53192.05	-48999.225	-59056.4	-45683.125	-60012.3	-50943.775	-53364.7	-45340.325	-53926.75	-51306.775	-52145.2	-49274.3	-52263.85	-58858.625	-55628.6	-57974.275	-61392.85	-60519.325	0	1	-29158.025	-33819.4	-18157.875	-25639.7	-30805.9	-14553.2	-31774.025	-16416.5	-34752.95	-10745.15	-33361	-34382.9	-26507.525	-20905.3	-32282.9	-30729.5	-21798.725	-23307.05	-22006.025	-19877.4	-29020.95	-27270.05	-27289.175	-27192.5	-37547.15	-25916.05	-30884.75	-31224.5	-27925.95	-33456.15	-32029.925	-32394.7	-34144.2	-36024.35	-33929.275	-36823.7	-35676.2	-37592.4	-37521.4
1	1	-16122.125	-22931.05	-14894.25	-14119.7	-33172.1	-7984.15	-13829.525	-16662.5	-54074.15	-44362.1	-24201.75	-32927.1	-56119.55	-58450.45	-36683.6	-38741.9	-42368.1	-55668.85	-41009.3	-42266.6	-52982.4	-54482.45	-43301.65	-44228.9	-58736.6	-51966.75	-42568.35	-49905.8	-58778.55	-52680.6	-57482.375	-52205.7	-53883.35	-50891.6	-56203.85	-55961.4	-56975.45	-57018.75	-58241.875	1	1	-22517.325	-11058	-18138.025	-33117.3	-29118.025	-17877.4	-32833.725	-29673.7	-6488.175	-10152.9	-22107.425	-8263.8	-14001.75	-13685.45	-10925.15	-29916.3	-18536.2	-33247.6	-24590.25	-17124.4	-25541.7	-28434.15	-33693.35	-26773.3	-26886.15	-28006.95	-31627.4	-27541.2	-27951.375	-34018.65	-35083.125	-35154.5	-34395.325	-30199.95	-32481.525	-34203	-34986.3	-34893.45	-34795.675
1	1	-46726.975	-11596.9	-5739.425	-7578.7	-28829.55	-35962	-23990.875	-25476.4	-21672.125	-27104.05	-34208.1	-42561.8	-24134.65	-37985.45	-49251.55	-21803.2	-22376.325	-24433.9	-25651.9	-42471.3	-43205.775	-47326.3	-37809.05	-47295.2	-42852.55	-46343.55	-43637.525	-40380.4	-47924.4	-38329.55	-41338.375	-43857.2	-45492.35	-45480.55	-47209.175	-50027	-48995.5	-48274.95	-49326.025	1	1	-12937.15	-37840.1	-37075.875	-14662.6	-38138.075	-13357.65	-38832.85	-25955.8	-35555.775	-38766.7	-26994.975	-14548.6	-20657.95	-18637.65	-29838.2	-39323.2	-37095.425	-28124.9	-37468.525	-37857.2	-38706.5	-24104.95	-37048.425	-37535.8	-34714.45	-39573.95	-34169.075	-38192.8	-36249.225	-33295.95	-37089.925	-37278	-33883.825	-39109.3	-36922.7	-39242.5	-37977.775	-38201.3	-39782.6
1	0	-9474.175	-30702.35	-29814.4	-25072	-46779.3	-23999.95	-21541.45	-39527.6	-48990.875	-13933.3	-15659.7	-25509.1	-37031.875	-41274.45	-23941.55	-32693.8	-36596.075	-32115.75	-40697.35	-32211.3	-27887.5	-38266.45	-32588.35	-33488.4	-45158.05	-44898.4	-41442.475	-35348.2	-48309.675	-43017.05	-47021.875	-49668	-49694.45	-48887.8	-44208.925	-46370.3	-46832.2	-48517.25	-49937.575	0	1	-6532.375	-10838.25	-15198.7	-21999.4	-11658.825	-11710.35	-22183.525	-24983.8	-22945.75	-16277.95	-25489.15	-25922.9	-19785.175	-17543.7	-38232.575	-36349	-25697.775	-38327.95	-21748.975	-28462.2	-25073.05	-27124	-26169.7	-25153	-36107.575	-26459.1	-35954.625	-38444.5	-31011.3	-33881.2	-34217.575	-35948.6	-38816.2	-39673.45	-39096.825	-39784	-39728.65	-39383.25	-39395.225
0	0	-38120.7	-36356.4	-37280.45	-23919	-23614.15	-21906.2	-38668.35	-22919.7	-38720.3	-26605.65	-29039.2	-33878.6	-29022.225	-18674	-19775.4	-40190.1	-36173.125	-24633.45	-32282.775	-42099.9	-43621.05	-34134.45	-31444.9	-44002.9	-45676.275	-39851	-40820.8	-33120.6	-38374.925	-37596.65	-43109.025	-44270.9	-38353.7	-45122.55	-43982.15	-46149.3	-45331.65	-44809.5	-45212.375	0	0	20250.575	19062.05	-33969.85	-37438.9	-33298.375	-12557.15	-23757.925	-27279.6	4605.575	-2142.25	-34131.8	-31474.7	-16517.5	-21647.45	-4175.5	-40693.6	-12749.925	-26706.75	-20209.075	-23228	-25856.325	-15146.35	-41716.825	-26443.6	-41081.125	-23994.85	-24176.925	-37474.9	-30810.85	-38087.25	-37611.7	-32045	-38302.675	-37288.15	-35488.875	-39056	-40626.85	-40558	-41569.725
0	0	170.425	-25639.1	-23775.425	-38519.6	-13146.675	-31415.65	-39417.35	-15469.9	-22964.45	-24807.8	-27498.8	-23981.1	-35414.825	-42404.9	-37187.675	-21180.5	-29408.325	-43278.35	-41777.375	-29558.3	-37439.05	-23297	-43904.7	-33010.7	-40049.3	-28576.6	-40604.4	-35764.1	-40047.65	-35717.55	-34413.8	-35073.7	-37166.125	-44586.05	-43013.425	-40043.9	-43617.5	-42771.9	-44114.35	1	1	-22320.825	-20068.65	-15729.8	-21841.8	-43641.15	-24557.35	-18293.325	-14327.7	-30773.45	-16801.65	-14047.65	-40058.9	-23070.075	-37197.7	-17710.4	-37881.3	-45371.975	-36540.4	-22191.75	-40809.9	-42330	-45144.15	-33185.7	-41804.1	-41912.775	-37518.6	-43153.65	-36599.1	-43246	-38453.9	-43964.925	-45070.3	-45186.4	-45151.65	-43226.65	-41674.1	-44769.825	-44425.7	-45170.125
1	1	-41087.8	-7069.4	-22386.925	-43301.2	-11167.35	-43701.8	-50966.2	-41944.1	-54794.475	-31122.1	-46045.15	-36523.1	-36066.55	-50226.8	-42228.975	-43580.5	-33495.2	-30736.65	-51361	-32725.1	-33036.7	-44718.7	-44435.775	-42355.3	-55945.6	-42308.95	-55558.425	-56553.1	-45863.575	-58301.35	-48469.45	-53709.3	-50956.925	-56323.15	-58158.85	-59098.2	-59571.625	-57164.1	-59362.575	1	1	-16304.8	-39089.35	-32039.3	-21473.5	-8767.3	-30227.5	-18784.375	-34935.8	-9122.325	-11758.3	-38235.8	-30811.7	-39336.25	-21756.35	-21654.05	-40653.4	-34359.975	-26998.35	-40753.45	-34258.8	-41188.85	-29931.7	-25428.825	-32781.8	-43362.925	-34623.55	-31361.075	-43690	-34952.725	-34714.8	-36479.875	-43088	-38318.5	-38895.1	-43242.925	-41330.8	-42354.325	-43745.7	-44052.225
0	0	-43918.05	-22098.8	-8626.725	-25823.4	-21316.4	-30577.9	-38634.525	-43136.5	-16596.375	-24657.15	-33162.275	-24325.7	-45677.85	-43026.9	-46202.275	-35339.7	-27507.875	-25714.2	-40319.475	-28053.4	-27184.15	-34152	-42663.625	-42181.3	-29664.525	-34036.45	-38290.025	-43936.8	-38099.375	-45777.9	-36217.275	-39764.7	-42197.05	-45798.75	-45576.775	-45946.7	-43027.95	-45918	-46217.425	1	0	-34523.1	-23985.6	-22326.65	-25067.7	-16914.4	-12813.15	-22909.875	-20219.4	-31102.425	-29483.4	-8659.875	-22070.6	-17993.7	-31229.55	-32160.4	-33500.4	-40021.55	-28049.35	-22896.075	-30971.9	-37400.55	-26191.35	-22666.35	-35112.6	-31287.525	-32981.5	-39233.65	-36772.5	-29396.575	-30097.65	-32872.95	-38839.8	-37009.825	-34172.55	-35170.525	-40482	-38524.575	-40393.25	-40334.975
1	0	-21143.075	-52634.1	-43295.15	-27630.5	-31157.65	-25208.1	-62206.4	-33660.8	-49565.1	-40918.4	-56999.55	-30080	-46381.775	-48660.5	-48049.775	-48093.8	-58571.325	-51833.4	-38871.65	-44937.9	-42292.4	-61662.2	-59744.875	-45769.2	-60760.4	-50027.2	-62155.475	-51004.7	-50223.825	-55277.9	-49980.425	-53347.8	-62183.05	-61814.9	-58927.9	-61056.5	-58764.65	-61441.6	-61739.725	0	1	-8393.1	-30470.9	-20344.25	-7397.7	-20789.675	-29153.75	-14194.8	-21658.9	-18910.675	-22990.05	-24426.8	-14292.8	-13878.375	-27274.95	-24539.8	-19899.3	-17741.85	-21147.9	-20143.575	-23775.3	-25873.375	-23526.6	-20590.85	-21344.5	-27552.675	-24633.55	-27378.3	-27882.9	-25479.15	-29561.3	-31730.55	-26043.5	-30851.3	-28952.7	-29818.175	-29227.9	-29690.325	-31261.85	-31995.475
0	0	-2986.625	-42934.8	-32956.975	-22224.2	-42893.175	-37548.4	-42248.75	-16435.5	-11806.775	-19032.8	-20972.35	-20321.5	-31811	-37785.35	-36095.175	-38022.5	-44756.8	-42342.8	-38651.525	-21966.3	-41460.4	-37354.55	-35743.425	-43155.1	-39791.3	-44078.1	-37468.8	-33447.2	-38272.525	-36256.55	-35095.1	-35314.1	-39545.075	-41334.95	-42061.3	-41108.3	-44422.175	-44222.9	-44291.15	1	0	-41143.2	-24026.35	-33586	-31861.5	-38584.525	-7553.95	-25070.7	-26486.1	-44904.8	-19308.15	-29803.35	-39194.4	-40399.35	-22108.6	-18366.025	-32076.9	-42742.5	-35956.3	-24031.875	-35914.9	-39054.4	-45548.25	-36602.7	-45532.9	-31130.025	-32026.05	-42842.625	-33131.7	-39303.325	-34729.9	-46177.8	-40055.7	-45693.2	-39782.4	-41642.65	-43002.2	-44371.8	-44415.25	-45959.375
1	1	-32406.275	-7938.7	-10741.25	-16690.1	-27782.8	-37995.5	-40506.35	-32592.3	-9646.85	-27212.3	-11597.375	-39584.8	-35018.6	-38370.35	-41052.675	-33310.7	-21738.4	-26362	-19728.95	-34554.8	-27161	-40203.05	-39280.7	-27166.3	-30933.425	-28233.25	-31041.6	-36305.6	-37478.875	-41322.05	-35671.55	-41433.9	-38327.075	-39014.15	-40266.8	-42226	-44750	-43750	-43857.25	0	0	-851.475	-30869.3	-16303.05	-18612	-24965.275	-15191.45	-25317.225	-14314.6	-30036.025	-8340.9	-37639.575	-10461.1	-28705.275	-26790.7	-13842.275	-16794	-37283.975	-22023.55	-35390.55	-37253.9	-19969.95	-31249.8	-38475.5	-30211	-39353.4	-25958.4	-28517.1	-31286.1	-32308.275	-38002.4	-35786.7	-32726.8	-40376.125	-36112.8	-36154.9	-40047.6	-39956.1	-39683.2	-40474.6
0	1	57.025	-58143.75	-38978.475	-46996.7	-10154.35	-34664.8	-51451.175	-44360.1	-55827.975	-21893.6	-46654.275	-39816.5	-56983.55	-44008.1	-46562.35	-31030.1	-39727.125	-54490.75	-47163.35	-58245.1	-47641.025	-45826.25	-48668.55	-47758.1	-56342.975	-39744.05	-45061.425	-46832.9	-56442.975	-44350.85	-50187.875	-50225.7	-53513.925	-51896.6	-52704.475	-55531.1	-58824.425	-57771.25	-58124.675	1	1	-1529.475	-8117.75	-12198.6	-19123.2	-32851.65	-25197.6	-31696.875	-23692.9	-32534.375	-30370.65	-8064.9	-18448.1	-12507.3	-13402.05	-10920.775	-23015.1	-24042.975	-24172.6	-21758.925	-27196.4	-21033.475	-24924.15	-29276.325	-29706.5	-23821.275	-27304.5	-29516.85	-29087.1	-26507.075	-32456.9	-34430.4	-32397.1	-34100.975	-32437.65	-31390.4	-31332	-35172.75	-34349.95	-34897.7
